Age,Gender,Occupation,Annual_Income,District,City,Pincode,Policy_Type,Premium_Amount,Coverage_Amount,Vehicle_Type,Vehicle_Brand,Vehicle_Model,Vehicle_Year,Vehicle_Value,Days_to_Report,Accident_Time,Road_Type,Weather,Police_Report,FIR_Number,Witness_Count,Hospital_Name,Garage_Name,Repair_Cost,Medical_Cost,Total_Claim_Amount,Previous_Claims,Previous_Fraud_History,Investigator_Assigned,Fraud_Label,Policy_Start_Year,Policy_Start_Month,Accident_Year,Accident_Month,Claim_Year,Claim_Month
24,0,3,1763834,9,9,632001,3,8426,1654703,0,0,12,2022,1508593,8,0,3,1,1,3419,2,2,4,193452,6379,199831,1,0,1,0,2025,6,2026,3,2026,3
40,1,8,1949820,7,7,620001,3,17261,654245,0,3,7,2019,752407,0,1,1,3,1,1986,1,2,3,168583,87783,256366,5,0,0,0,2025,4,2025,7,2025,7
45,1,1,881430,4,4,625001,0,25594,2662180,2,2,2,2023,613227,4,3,2,4,1,20,0,2,1,148612,4468,153080,3,0,0,1,2025,8,2025,10,2025,10
64,1,1,1172264,0,0,600001,1,19976,2656525,0,4,6,2012,941595,9,0,0,0,0,4079,0,3,0,15665,90012,105677,2,0,1,1,2025,5,2026,2,2026,2
59,1,5,1820337,7,7,620001,3,11656,784834,2,1,13,2021,1780346,3,1,1,0,1,3628,3,0,2,179655,43210,222865,5,0,0,0,2025,8,2025,10,2025,10
45,0,7,2388735,8,8,641601,0,37984,425137,0,4,6,2022,926974,11,3,0,0,0,4079,3,3,1,47123,16734,63857,1,0,0,0,2025,1,2025,11,2025,12
57,0,3,1376283,4,4,625001,0,39983,2986243,0,1,13,2021,2170359,1,3,3,3,1,3336,2,1,0,83275,237,83512,3,0,1,0,2025,3,2025,5,2025,5
35,0,8,1825411,8,8,641601,2,21063,1441884,0,2,10,2016,2123265,9,1,1,3,0,4079,1,3,0,55201,81600,136801,3,1,1,0,2025,5,2025,6,2025,6
35,0,1,655721,5,5,636001,3,6071,807662,0,1,9,2022,2308541,9,1,2,2,1,2480,0,0,2,27982,74723,102705,0,0,1,1,2025,3,2025,5,2025,5
60,1,7,2305901,8,8,641601,1,38703,1354433,2,1,13,2019,1816362,6,3,3,4,1,608,1,2,0,108767,88269,197036,4,1,1,1,2025,1,2025,3,2025,3
40,0,0,360327,7,7,620001,1,33126,562601,0,1,11,2023,2439064,12,3,1,1,0,4079,1,2,2,220377,67278,287655,2,0,0,1,2025,7,2026,2,2026,2
19,1,0,2273184,4,4,625001,2,6762,1342156,2,1,11,2021,1445610,1,0,1,0,1,635,2,2,3,209306,68439,277745,0,0,1,0,2025,3,2025,5,2025,5
38,0,4,1510280,7,7,620001,3,27797,1508797,2,1,9,2014,858140,5,0,3,2,1,2912,0,0,2,9225,93555,102780,2,0,1,1,2025,3,2025,10,2025,10
38,0,0,1214280,6,6,613001,3,6657,1314498,2,4,6,2014,1304396,10,3,0,2,1,305,0,1,4,66471,59662,126133,4,0,0,1,2025,2,2025,6,2025,7
72,1,3,1391502,5,5,636001,3,13287,1668248,2,3,0,2015,1121075,4,3,3,3,1,3918,2,1,4,210227,5179,215406,1,1,1,0,2025,4,2026,2,2026,2
66,1,8,246660,7,7,620001,3,17031,381096,0,3,7,2024,1617956,5,3,2,0,1,3743,3,3,3,187788,79280,267068,1,0,0,0,2025,12,2025,12,2025,12
54,1,8,2213338,3,3,638001,3,38006,1752758,0,1,11,2025,1834881,10,2,2,4,1,3669,2,2,1,242517,48550,291067,0,0,1,0,2025,7,2026,5,2026,5
38,1,3,580202,2,2,624001,0,4514,879769,0,4,6,2012,1811115,7,1,0,0,0,4079,2,3,1,244156,82906,327062,0,0,1,1,2025,7,2025,11,2025,11
20,1,3,289034,7,7,620001,2,37802,862706,0,0,3,2022,2037245,11,1,3,0,0,4079,0,3,2,130643,49539,180182,4,1,0,1,2025,5,2025,7,2025,7
69,0,1,2496442,3,3,638001,2,39055,1328373,2,0,3,2024,1716116,9,2,3,3,1,3215,2,0,2,170161,84366,254527,2,0,1,0,2025,2,2025,12,2025,12
38,1,0,2380282,6,6,613001,3,28317,711490,1,4,4,2019,760921,5,1,3,0,1,7,1,3,2,206182,67144,273326,5,0,1,0,2025,5,2026,3,2026,3
49,0,8,620574,8,8,641601,1,36561,1108417,2,3,8,2021,2272612,2,2,0,1,0,4079,2,3,2,20499,94933,115432,2,0,0,0,2025,3,2025,12,2026,1
33,1,7,1191311,2,2,624001,2,23321,1180043,1,0,3,2012,1392734,4,1,1,0,1,3099,2,0,3,245094,98737,343831,4,0,0,0,2025,1,2025,4,2025,4
53,0,1,317077,3,3,638001,2,24566,2114104,1,3,7,2018,1327656,6,0,3,3,1,1979,3,3,4,188943,35127,224070,4,0,0,0,2025,7,2025,7,2025,7
66,1,2,1110652,0,0,600001,0,6564,858888,0,0,14,2018,2397329,3,1,2,1,1,2079,3,0,4,144951,2880,147831,3,0,0,0,2025,10,2025,11,2025,12
45,0,2,621610,5,5,636001,2,19917,2955517,1,3,0,2019,1018641,10,0,0,2,0,4079,0,0,3,109799,15663,125462,5,0,0,1,2025,10,2026,5,2026,6
74,0,6,1743614,6,6,613001,2,37362,2527540,1,3,7,2014,2461478,10,2,3,4,1,2860,0,1,2,130460,1009,131469,0,0,1,1,2025,2,2025,4,2025,4
59,0,3,648142,0,0,600001,3,30854,1929332,0,2,2,2013,823385,3,3,2,1,1,442,0,0,2,204284,890,205174,1,0,1,1,2025,1,2025,8,2025,8
22,1,2,1055615,4,4,625001,2,22875,2619147,2,0,12,2024,2080355,1,2,2,3,1,1647,0,0,2,120532,77774,198306,0,0,1,1,2025,1,2025,3,2025,3
38,1,4,829949,5,5,636001,3,22422,2602208,0,1,13,2018,1695298,5,1,2,0,0,4079,1,3,4,27910,63797,91707,2,1,1,0,2025,7,2025,12,2025,12
64,1,3,2382440,1,1,641001,0,10447,2525028,2,2,1,2012,1797246,8,3,3,4,0,4079,3,1,0,133978,65028,199006,5,1,0,1,2025,9,2025,10,2025,11
58,1,7,1148375,7,7,620001,1,6699,1236296,1,2,2,2019,888275,7,3,0,2,1,724,0,0,2,91744,94808,186552,0,0,0,1,2025,1,2025,6,2025,6
29,0,0,1824787,8,8,641601,3,11704,556630,0,3,0,2019,2086030,10,2,3,0,1,949,0,2,0,224832,7267,232099,3,0,0,1,2025,11,2026,8,2026,8
71,1,8,2032315,4,4,625001,2,38340,695651,2,3,7,2024,1775124,11,2,0,2,1,1381,0,2,4,71478,32755,104233,3,1,0,1,2025,8,2025,9,2025,10
43,0,8,1560876,6,6,613001,1,14244,2972861,0,2,10,2016,1448983,12,2,3,2,1,1113,1,3,2,241036,41855,282891,3,0,0,0,2025,10,2026,5,2026,5
22,0,7,277064,0,0,600001,1,9914,1404759,2,1,9,2016,2033513,4,1,2,1,0,4079,2,2,3,197181,82716,279897,0,0,1,1,2025,11,2026,6,2026,7
31,1,2,2117745,1,1,641001,1,14917,841485,0,3,8,2018,1552942,6,0,2,0,0,4079,3,0,3,74879,61986,136865,0,1,1,0,2025,9,2025,12,2025,12
52,1,4,723169,7,7,620001,1,20850,2710261,2,1,11,2013,2361615,4,3,1,3,1,2733,2,2,3,22255,91670,113925,0,0,1,0,2025,5,2026,3,2026,4
67,0,7,2020887,4,4,625001,1,12382,2208949,1,3,8,2024,310847,5,2,1,1,1,147,0,1,3,87874,57360,145234,0,0,0,1,2025,10,2026,2,2026,3
48,0,3,2306809,0,0,600001,1,36981,2715876,0,3,7,2016,1847436,7,3,0,0,0,4079,3,2,3,159253,96899,256152,5,0,0,1,2025,10,2026,4,2026,4
58,1,0,1547154,5,5,636001,0,25459,1994156,0,2,10,2012,2101602,7,0,3,3,1,511,0,1,0,222671,33697,256368,3,0,0,1,2025,6,2026,4,2026,4
66,0,5,1683048,4,4,625001,2,9170,1994521,0,4,5,2018,1570068,8,0,1,2,1,804,2,3,4,227488,58117,285605,1,0,0,0,2025,1,2025,1,2025,1
62,0,7,2422482,2,2,624001,1,8894,2619406,0,0,12,2023,2131141,7,0,0,1,1,2836,3,2,1,161827,43151,204978,3,0,1,0,2025,5,2026,3,2026,4
46,0,2,1055034,8,8,641601,1,10542,1636572,1,0,14,2025,494650,2,1,0,3,0,4079,3,2,4,51051,2035,53086,2,0,0,0,2025,8,2026,7,2026,7
36,0,2,204231,3,3,638001,2,19839,1746247,1,3,8,2017,2004434,7,2,0,1,1,1054,1,3,1,187925,82178,270103,1,0,0,0,2025,3,2025,12,2025,12
53,0,7,1592384,7,7,620001,1,38812,1076086,2,1,9,2015,1045801,0,1,3,1,1,1727,2,1,4,130451,10980,141431,5,0,1,0,2025,2,2026,1,2026,1
44,0,3,1270680,1,1,641001,2,19663,2320480,1,3,0,2017,452103,12,3,1,1,1,825,1,1,0,238065,64584,302649,0,0,0,0,2025,4,2026,2,2026,2
50,0,6,1203981,6,6,613001,3,35897,1550215,2,3,7,2021,1897843,4,3,1,2,1,1397,0,2,4,188440,4511,192951,1,0,0,1,2025,9,2026,4,2026,4
43,1,1,516948,0,0,600001,1,4773,491569,0,3,8,2024,2239948,8,1,3,4,0,4079,0,1,3,104086,94723,198809,3,0,1,1,2025,9,2026,5,2026,5
58,1,1,1418030,2,2,624001,3,35432,1097683,1,0,3,2015,2019894,1,3,0,2,1,218,1,3,0,150132,90739,240871,2,0,0,0,2025,6,2026,2,2026,2
41,1,1,1714597,9,9,632001,2,32776,2091341,2,0,14,2023,2184153,1,0,1,3,1,1846,3,0,0,64368,78307,142675,3,0,1,0,2025,3,2025,4,2025,4
27,0,4,1097311,3,3,638001,3,8050,1647942,2,0,14,2014,338976,1,0,3,3,0,4079,2,1,4,121178,16075,137253,3,1,0,0,2025,4,2025,4,2025,4
23,1,2,1339403,3,3,638001,0,32958,2076001,1,0,14,2025,1030870,6,3,2,3,1,1934,2,1,3,179415,3012,182427,4,0,1,0,2025,11,2026,4,2026,4
51,1,0,584512,7,7,620001,3,4573,2643230,1,2,10,2021,2316426,2,2,0,0,1,1443,0,3,2,26982,79422,106404,1,0,0,1,2025,2,2025,4,2025,5
67,0,0,463171,7,7,620001,3,34032,2424020,2,0,3,2013,1127016,0,0,3,2,1,3451,2,3,1,76379,71602,147981,1,0,0,0,2025,9,2026,7,2026,7
30,0,6,1268767,8,8,641601,3,39794,2723934,2,1,9,2017,1091113,4,0,1,1,1,1108,0,1,0,41558,55972,97530,4,1,0,1,2025,10,2025,11,2025,11
27,1,0,2042028,4,4,625001,2,12048,2760654,2,2,10,2018,2326275,4,1,0,2,1,1816,3,1,4,171072,86156,257228,1,0,1,0,2025,8,2025,10,2025,11
29,0,5,809774,3,3,638001,1,39158,1888171,2,0,3,2025,1861172,9,1,2,0,1,364,0,3,0,28001,84552,112553,2,0,1,1,2025,6,2026,5,2026,5
31,1,8,967031,8,8,641601,1,36319,2730159,0,0,12,2016,1633940,3,3,0,4,0,4079,3,3,1,54520,92947,147467,3,0,0,0,2025,4,2026,2,2026,3
21,1,7,334483,2,2,624001,3,21248,1215649,2,0,12,2019,1091816,10,1,0,2,1,2986,0,0,4,95212,83956,179168,1,0,1,1,2025,5,2025,11,2025,11
71,1,2,2495648,9,9,632001,2,4890,344732,1,4,4,2022,2450684,8,3,2,4,1,380,0,3,2,136351,11408,147759,2,0,1,1,2025,9,2026,2,2026,2
59,1,8,261687,4,4,625001,0,8572,1284437,1,0,12,2023,445242,3,3,2,1,1,407,2,0,2,171252,94129,265381,4,0,0,0,2025,12,2026,9,2026,9
41,0,6,233247,5,5,636001,2,5897,2258205,2,0,14,2020,1748625,10,0,2,4,1,1920,3,0,4,247394,34292,281686,0,0,1,0,2025,3,2025,7,2025,8
57,1,3,1293991,9,9,632001,0,38022,1081597,0,4,4,2012,1500937,5,0,1,2,1,3159,3,0,1,145114,62479,207593,1,0,1,0,2025,9,2026,2,2026,3
22,0,3,303831,6,6,613001,1,22598,1832979,0,4,5,2019,830905,4,0,1,4,1,2482,0,3,3,132573,58613,191186,2,0,0,1,2025,7,2025,11,2025,11
71,0,8,548594,1,1,641001,0,8457,368131,1,1,9,2014,1435244,11,2,1,2,1,2798,2,3,4,243717,72643,316360,2,0,0,0,2025,9,2026,6,2026,6
22,0,7,703872,4,4,625001,2,39082,1309164,0,2,10,2014,519698,4,1,3,0,1,3646,2,3,3,223907,54246,278153,2,0,1,0,2025,9,2026,1,2026,2
39,0,1,1326856,4,4,625001,3,22699,325035,1,1,11,2017,2352002,2,0,0,4,1,2644,3,3,2,198311,54832,253143,1,0,1,0,2025,10,2026,3,2026,3
32,0,3,1377137,9,9,632001,3,13538,1686874,1,3,0,2013,1300340,1,1,1,1,1,1026,2,2,4,225067,29554,254621,3,0,0,0,2025,3,2025,4,2025,4
33,1,3,604701,4,4,625001,1,3260,2558754,2,0,14,2023,301380,8,3,0,3,1,2394,3,1,4,150638,44492,195130,0,0,1,0,2025,6,2025,8,2025,8
50,1,7,835808,2,2,624001,3,25836,740915,0,3,0,2012,1336441,12,2,0,2,1,3220,1,1,0,19728,7355,27083,1,0,0,0,2025,2,2025,3,2025,3
62,1,1,1655324,9,9,632001,3,34071,1428858,0,4,4,2016,1500110,8,1,1,0,1,238,0,0,2,241025,72831,313856,4,0,1,1,2025,11,2026,7,2026,8
43,1,0,2419393,7,7,620001,1,9162,1223497,2,0,3,2022,731847,4,1,0,0,1,2777,2,3,1,32583,59924,92507,1,0,0,0,2025,3,2025,10,2025,10
35,0,7,1249359,4,4,625001,0,22052,320882,2,2,2,2020,2165528,6,3,2,3,1,3897,3,1,0,48141,51392,99533,1,0,0,0,2025,3,2025,3,2025,4
36,0,8,2054649,4,4,625001,1,25024,346684,1,1,13,2022,2046471,5,1,3,3,0,4079,1,0,1,248168,63784,311952,4,0,0,1,2025,10,2026,8,2026,9
42,1,8,2003465,2,2,624001,3,22066,2299678,1,1,13,2020,726217,0,3,3,3,1,2609,3,2,0,130666,61744,192410,4,1,0,1,2025,11,2026,10,2026,10
67,1,7,2125950,2,2,624001,3,36255,662084,0,1,9,2020,583738,3,2,1,2,1,799,2,2,4,209240,94635,303875,0,0,0,0,2025,5,2025,11,2025,11
54,1,8,758275,6,6,613001,3,39722,1545395,1,1,11,2023,1051876,7,0,2,2,0,4079,2,1,1,56804,14899,71703,1,1,1,0,2025,5,2026,4,2026,4
58,0,8,1400783,9,9,632001,1,30671,2362652,2,4,5,2017,2434408,9,0,2,4,1,3811,2,3,2,107386,53130,160516,5,1,0,1,2025,1,2025,6,2025,6
54,1,0,743718,5,5,636001,2,18667,1157937,0,1,9,2013,2466280,12,3,2,2,1,1673,2,0,0,165072,56897,221969,0,0,0,0,2025,5,2026,3,2026,4
61,0,7,185900,5,5,636001,1,25257,2606519,0,4,4,2012,1049366,9,2,1,3,1,568,0,2,3,140401,81958,222359,1,0,0,1,2025,5,2025,8,2025,8
65,0,1,294395,2,2,624001,1,9635,911180,1,2,10,2019,2274947,11,0,2,4,1,3234,1,1,2,96396,80079,176475,3,0,1,0,2025,9,2026,2,2026,2
40,0,8,1056844,8,8,641601,3,30347,2796412,0,1,9,2021,1327604,3,3,3,1,1,1802,0,0,2,52632,1638,54270,5,0,1,1,2025,1,2025,8,2025,8
62,0,6,1838199,8,8,641601,3,37368,1394408,1,1,9,2012,2095477,9,2,3,1,1,2859,1,1,0,168600,68766,237366,4,0,1,0,2025,4,2025,10,2025,10
48,0,0,637332,6,6,613001,0,4236,2664333,2,0,14,2018,1484721,7,3,2,1,1,1640,2,0,1,237176,78206,315382,3,0,1,0,2025,5,2025,11,2025,11
63,0,0,2276837,4,4,625001,2,26744,359011,1,3,8,2013,1801993,4,0,2,2,0,4079,0,3,4,184820,61162,245982,3,0,1,1,2025,4,2025,8,2025,8
44,0,8,1528478,0,0,600001,0,35439,2395867,0,0,14,2012,2333915,1,3,2,4,1,1542,0,3,0,138293,38985,177278,2,0,1,1,2025,4,2026,2,2026,2
56,0,4,500047,8,8,641601,3,12472,2677556,1,2,10,2024,855860,6,0,1,1,1,1515,1,1,1,102269,4284,106553,0,0,1,0,2025,1,2025,2,2025,2
57,0,6,1519933,3,3,638001,0,31619,360675,2,2,10,2025,582600,3,0,0,0,1,1694,1,1,0,146196,68541,214737,5,1,0,1,2025,5,2025,11,2025,11
28,1,2,341217,0,0,600001,3,4137,450036,2,1,13,2017,776798,6,1,3,1,0,4079,3,1,2,181741,826,182567,4,0,0,1,2025,11,2026,9,2026,9
26,0,2,2210826,5,5,636001,0,14984,2805588,0,2,1,2023,513040,10,3,2,1,1,1512,1,1,4,36634,73073,109707,5,0,1,0,2025,6,2025,6,2025,7
63,0,0,1251284,7,7,620001,3,17094,1425028,1,2,1,2025,1958818,9,1,3,1,0,4079,1,2,4,68987,60943,129930,2,0,0,0,2025,3,2025,3,2025,4
51,1,7,522628,9,9,632001,3,26208,2882964,1,1,9,2016,882186,1,3,3,2,1,2580,3,2,4,183481,60301,243782,3,0,0,0,2025,3,2025,10,2025,10
38,0,2,1020160,8,8,641601,1,24106,611576,2,3,8,2012,1482694,0,2,2,2,0,4079,1,0,4,10007,65192,75199,5,0,0,0,2025,9,2026,1,2026,1
31,1,6,1186205,8,8,641601,1,11787,2646589,1,4,4,2015,492476,3,2,1,0,1,636,0,2,0,50356,23447,73803,2,0,1,1,2025,9,2025,11,2025,11
53,1,4,2380918,0,0,600001,2,24413,1338661,0,1,11,2012,928546,8,3,2,4,1,1768,2,2,1,119746,41962,161708,1,0,1,0,2025,12,2026,8,2026,8
31,0,0,1720958,5,5,636001,0,19531,1942896,1,0,14,2014,2115379,10,3,0,2,1,1440,3,1,1,53565,67948,121513,2,0,1,0,2025,2,2025,7,2025,8
60,1,8,1522042,9,9,632001,3,9463,2347395,0,2,10,2023,1494280,10,0,3,1,1,3938,3,1,3,80829,41190,122019,5,1,0,1,2025,3,2025,8,2025,8
52,1,1,1872594,5,5,636001,3,10505,667367,2,0,12,2021,639913,0,1,2,2,0,4079,0,1,2,111755,27113,138868,2,0,1,1,2025,12,2026,3,2026,3
42,1,0,1209321,4,4,625001,1,4820,1677755,0,1,13,2013,1270335,3,0,2,0,1,2658,2,0,0,23832,20125,43957,0,0,1,0,2025,12,2026,9,2026,9
50,1,8,1165789,1,1,641001,3,37881,1071937,0,0,12,2015,1143366,11,1,3,1,1,1411,3,0,2,160085,23392,183477,0,0,0,0,2025,2,2025,5,2025,5
52,0,0,1933330,7,7,620001,0,15979,2634063,0,1,11,2025,673647,5,3,1,3,1,1811,2,0,4,55147,59547,114694,4,0,1,0,2025,11,2026,9,2026,9
71,1,5,2332497,2,2,624001,1,33324,2402495,2,0,12,2020,1076581,12,3,3,1,1,2941,1,1,1,69321,12517,81838,2,0,1,0,2025,12,2026,2,2026,2
18,1,6,1344383,7,7,620001,0,5557,2172983,0,2,2,2023,1879223,2,2,1,3,1,1234,2,1,3,181356,91722,273078,2,0,0,0,2025,9,2026,3,2026,3
56,1,8,976633,6,6,613001,3,31311,2216095,2,4,5,2022,814613,9,1,3,4,0,4079,2,3,1,245633,42699,288332,5,0,1,1,2025,1,2025,1,2025,2
57,0,5,1515036,6,6,613001,1,16977,2464629,2,4,5,2025,1194892,7,1,2,2,1,309,0,1,4,10758,54315,65073,1,0,1,1,2025,3,2026,2,2026,2
34,0,8,612761,1,1,641001,3,30652,2743064,0,4,4,2013,1972736,12,1,3,2,1,4022,2,3,1,151915,90270,242185,3,0,0,0,2025,2,2025,4,2025,4
67,1,0,1288193,9,9,632001,3,3022,1942834,1,4,5,2018,1929112,1,0,2,2,1,1270,1,0,3,146736,48084,194820,4,0,0,0,2025,2,2025,12,2025,12
42,1,6,1195823,1,1,641001,2,34927,2317451,2,3,0,2018,2411548,9,1,3,3,1,2862,2,3,1,172081,37774,209855,1,0,0,0,2025,11,2026,6,2026,7
27,0,7,1950214,8,8,641601,0,24535,1155351,1,1,9,2022,1119902,10,2,2,4,0,4079,0,3,3,230319,33326,263645,2,0,1,1,2025,5,2026,2,2026,3
49,1,2,901620,6,6,613001,2,6621,2440596,2,0,14,2012,1676165,2,1,2,3,1,1407,3,3,1,187851,25004,212855,2,0,1,0,2025,7,2025,12,2025,12
29,0,1,2323937,7,7,620001,2,14048,2844744,2,0,14,2020,808783,5,3,3,1,0,4079,1,1,0,151070,84517,235587,5,0,1,1,2025,3,2025,7,2025,7
35,0,4,1713845,1,1,641001,1,15668,1023956,0,0,3,2024,671590,0,3,2,4,1,1565,0,3,2,97287,82673,179960,2,0,0,1,2025,2,2025,3,2025,3
28,1,2,1576954,5,5,636001,0,3840,950906,0,3,0,2024,2420898,9,3,0,3,1,3726,3,3,3,98067,20910,118977,5,0,0,0,2025,8,2025,12,2026,1
54,1,4,2064150,2,2,624001,2,31694,2352763,1,4,4,2022,1952398,1,2,0,4,1,3736,0,3,0,220931,33184,254115,5,0,0,1,2025,1,2025,8,2025,8
42,0,6,1849126,7,7,620001,0,12370,2557685,0,2,2,2022,2340534,3,2,2,4,1,795,1,1,3,213871,79322,293193,5,0,0,0,2025,2,2025,11,2025,12
54,1,6,1143196,3,3,638001,3,13328,1417265,2,3,8,2019,2156345,1,1,3,0,1,2874,1,3,0,52200,41913,94113,5,0,0,0,2025,11,2026,7,2026,7
72,0,2,2197727,0,0,600001,0,9171,308009,0,1,9,2013,2039770,9,3,0,2,1,1574,2,0,1,122450,58611,181061,0,0,1,0,2025,1,2025,6,2025,6
73,1,5,2363408,4,4,625001,3,21983,2202331,2,2,2,2012,2105875,9,3,1,1,1,3263,2,2,4,6593,1351,7944,3,0,0,0,2025,10,2026,3,2026,3
68,1,2,323734,8,8,641601,2,36829,2315883,1,2,10,2017,2120886,10,0,0,0,1,3701,1,2,3,245595,67283,312878,1,0,0,0,2025,6,2025,11,2025,11
59,0,3,2028283,9,9,632001,0,29226,1134116,0,3,8,2018,1450858,9,1,1,3,1,2538,3,2,3,233892,58239,292131,3,0,1,0,2025,1,2025,9,2025,10
54,1,4,1964165,2,2,624001,3,11697,2992536,2,3,7,2014,1585043,8,2,0,4,1,3384,3,0,1,97647,38153,135800,4,0,0,0,2025,4,2026,3,2026,3
59,1,4,1832941,7,7,620001,0,38029,2685955,1,0,3,2015,1157786,1,1,3,1,1,123,3,2,4,88784,50785,139569,3,0,0,0,2025,2,2025,6,2025,6
58,0,0,779280,1,1,641001,0,24490,2907538,2,0,14,2015,1753522,9,1,2,0,1,2681,2,0,4,92393,85079,177472,0,0,0,0,2025,2,2025,3,2025,3
29,0,7,1169085,7,7,620001,0,32962,1917389,1,1,13,2023,2238253,11,0,3,2,1,2672,0,2,1,122565,81205,203770,0,0,0,1,2025,2,2025,8,2025,8
48,1,2,2054896,6,6,613001,1,29154,2214611,2,1,11,2014,587154,12,3,1,3,1,1854,0,1,4,175888,80600,256488,0,0,0,1,2025,4,2026,3,2026,4
42,0,1,2137397,9,9,632001,0,30533,2083288,1,4,6,2017,1052271,9,0,0,0,1,3393,2,0,2,161617,4439,166056,2,0,1,0,2025,4,2025,12,2025,12
40,0,1,1472643,6,6,613001,2,11528,1009094,1,2,2,2025,1583558,0,2,3,1,0,4079,1,0,0,122149,99918,222067,2,0,0,1,2025,5,2025,10,2025,10
35,0,1,2286545,9,9,632001,0,20324,2127530,2,2,1,2016,2250720,2,1,2,0,1,1068,2,1,2,208756,9990,218746,3,0,0,0,2025,9,2026,3,2026,3
47,1,1,581371,4,4,625001,0,23229,1455547,1,3,8,2021,1401663,0,2,3,0,1,998,2,3,0,158680,8194,166874,0,0,1,0,2025,12,2026,11,2026,11
40,1,8,1637396,9,9,632001,1,24957,2336148,0,1,11,2013,1094964,12,2,2,4,1,1994,3,2,2,66596,39890,106486,4,0,1,0,2025,1,2025,7,2025,7
39,1,0,1669348,2,2,624001,1,15558,1615982,0,1,13,2013,1851202,10,2,2,2,1,1018,2,1,2,219849,45454,265303,5,0,0,0,2025,9,2026,1,2026,2
66,0,4,1609310,5,5,636001,2,12682,983979,2,0,12,2023,761399,8,3,0,4,0,4079,3,0,0,83225,85665,168890,4,0,0,1,2025,10,2026,4,2026,4
42,0,7,1909640,8,8,641601,0,23062,1132407,1,3,7,2013,897899,11,3,2,1,0,4079,3,3,0,210797,89914,300711,1,0,0,1,2025,12,2026,10,2026,11
66,1,1,1576555,9,9,632001,2,4313,820362,0,2,2,2019,853137,2,0,3,2,1,2507,0,0,3,57750,54260,112010,4,0,1,1,2025,10,2026,7,2026,8
45,1,1,1572720,6,6,613001,3,5627,1725620,2,3,8,2021,375499,3,0,1,1,1,3277,1,2,3,209896,40941,250837,0,0,0,0,2025,10,2026,10,2026,10
65,1,1,522674,6,6,613001,2,33703,551751,0,4,6,2023,720400,10,0,3,0,1,3417,0,0,4,22356,41125,63481,4,0,1,1,2025,11,2026,6,2026,7
48,1,7,1854699,9,9,632001,2,10739,953373,0,2,2,2021,1543554,2,0,1,0,1,3843,0,0,2,181929,32644,214573,4,0,0,1,2025,3,2025,3,2025,3
29,1,0,332019,7,7,620001,3,16163,2718585,2,2,2,2015,2478402,11,2,0,3,1,286,1,3,3,156813,63741,220554,0,0,0,0,2025,5,2025,7,2025,8
58,1,1,2161169,4,4,625001,1,37857,1353904,1,2,2,2025,2451839,4,3,0,4,0,4079,1,3,4,104667,75959,180626,3,0,0,1,2025,11,2026,11,2026,11
45,0,6,215608,7,7,620001,0,14668,1224916,2,4,5,2021,711180,11,3,0,4,0,4079,3,3,3,153625,60798,214423,5,0,1,1,2025,1,2025,6,2025,6
71,0,1,1019224,9,9,632001,3,19194,1502930,0,2,2,2013,1898044,11,1,3,4,0,4079,2,0,0,168928,61635,230563,3,0,0,1,2025,2,2025,11,2025,11
63,0,4,1485882,5,5,636001,1,27903,1345945,1,2,10,2014,2247624,5,2,0,1,1,1620,1,2,3,213245,95427,308672,2,0,1,0,2025,10,2025,12,2025,12
51,0,8,520020,8,8,641601,1,15758,1809964,1,3,0,2012,563095,11,1,0,1,1,785,1,3,3,33246,27934,61180,4,0,1,0,2025,5,2025,9,2025,9
59,1,0,620374,6,6,613001,0,27618,956878,1,2,1,2024,1018780,8,1,3,0,1,654,2,3,3,123939,62889,186828,5,0,0,0,2025,8,2026,7,2026,7
47,1,3,252324,6,6,613001,0,26061,1382316,0,0,12,2017,446952,2,3,1,4,0,4079,2,1,3,54092,84419,138511,2,0,0,0,2025,3,2025,12,2025,12
36,1,8,595795,5,5,636001,2,29768,2952988,2,2,2,2013,2231082,6,2,3,2,1,3119,3,2,0,203193,55274,258467,5,0,1,0,2025,1,2025,7,2025,7
28,1,4,269622,0,0,600001,0,37591,490711,2,3,8,2022,1058941,3,2,0,1,1,1144,1,3,3,147579,42494,190073,2,0,0,0,2025,1,2025,10,2025,10
26,0,4,1072417,7,7,620001,0,21540,2623713,1,4,4,2019,1984166,10,2,2,1,0,4079,2,2,4,19238,16024,35262,1,0,0,0,2025,10,2026,10,2026,10
62,1,1,1149609,0,0,600001,2,22701,667500,1,2,1,2018,2397956,8,0,0,1,1,201,0,0,1,138794,32254,171048,1,0,1,1,2025,1,2025,10,2025,10
58,0,6,1436657,8,8,641601,3,12101,369784,1,1,13,2013,1883744,0,2,1,0,1,520,3,3,2,50571,38099,88670,5,0,1,0,2025,1,2025,3,2025,3
26,0,5,2144757,2,2,624001,2,22850,2995953,1,0,3,2024,1532554,3,2,1,1,1,2545,3,1,2,182937,95408,278345,2,0,1,0,2025,6,2025,12,2025,12
70,1,3,2015854,9,9,632001,2,30778,1194503,1,3,7,2017,1436318,10,3,2,3,0,4079,0,2,2,238363,14330,252693,1,0,1,1,2025,4,2025,8,2025,9
61,0,1,775527,7,7,620001,0,28480,1463515,1,0,3,2012,449536,11,2,0,1,0,4079,0,0,3,203776,66866,270642,4,0,1,1,2025,12,2026,9,2026,9
